DimHalteID,StopID,StopName,Latitude,Longitude,City
1994,B05540P,Sudin Kebersihan Senen,-6.168882,106.84355,Jakarta Pusat
1995,B03148P,RS Jantung Binawaluya,-6.30841,106.87071,Jakarta Timur
1996,B01312P,Jln. Lagoa Kanal,-6.111979,106.88416,Jakarta Utara
1997,B05676P,Tangerang City 2,-6.19454,106.63475,
1998,B01123P,Jln. H. Mawar Sunter,-6.157856,106.86771,Jakarta Utara
1999,B02860P,Plaza Blok M,-6.244978,106.79752,Jakarta Selatan
2000,B00550P,Gg. Sahabat Pulo Gebang,-6.212271,106.95588,Jakarta Timur
2001,B01710P,Jln. Warakas VI Gg. 20,-6.126022,106.87367,Jakarta Utara
2002,B03032P,Pusdiklat Kemenag 1,-6.312075,106.75228,
2003,B02079P,Koramil Jln. Brigjen Katamso,-6.189138,106.80508,Jakarta Barat
2004,P00196,Pulo Mas Bypass,-6.176953,106.876,Jakarta Timur
2005,B02939P,Pool Blue Bird Puri 2,-6.160742,106.72685,Jakarta Barat
2006,B01941P,Kel. Rawa Bunga,-6.221597,106.86956,Jakarta Timur
2007,B00336P,Embun Pagi Islamic School,-6.247711,106.91892,Jakarta Timur
2008,B03830P,Sbr. Jln. Salak Pesanggrahan,-6.251278,106.75643,Jakarta Selatan
2009,B02351P,Masjid Jami Nurul Ain 1,-6.227717,106.91976,Jakarta Timur
2010,B01232P,Jln. Kb. Kacang VIII,-6.187181,106.81827,Jakarta Pusat
2011,B02526P,Mutiara Taman Palem,-6.136859,106.73136,Jakarta Barat
2012,B02816P,Perumahan Walikota Jakbar 1,-6.214325,106.72509,Jakarta Barat
2013,B04986P,Simpang Mandala Selatan Timur,-6.17199,106.80098,Jakarta Barat
2014,B04385P,Sbr. Sekolah Fajar Sion,-6.138169,106.81723,Jakarta Barat
2015,P00036,Cempaka Putih,-6.174207,106.87642,Jakarta Timur
2016,B01733P,Jatipadang Raya,-6.293986,106.82335,Jakarta Selatan
2017,B00197P,Buddha Tzu Chi,-6.107998,106.73942,Jakarta Utara
2018,B02010P,Kolong Tol Jakarta Serpong 2,-6.256039,106.76062,Jakarta Selatan
2019,B00786P,Ibik 57,-6.333957,106.833,Jakarta Selatan
2020,B04235P,Sbr. Pos RW 10 Jingga Raya,-6.163652,106.90893,Jakarta Utara
2021,B01915P,Kel. Duri Kosambi,-6.170102,106.7226,Jakarta Barat
2022,B00196P,Buaran Raya,-6.220456,106.92176,Jakarta Timur
2023,B05713P,Term. Muara Angke 1,-6.109045,106.77353,Jakarta Utara
2024,B04276P,Sbr. RS Bhakti Mulia,-6.199976,106.801,Jakarta Pusat
2025,B05667P,Tanah Abang AURI,-6.186064,106.81536,Jakarta Pusat
2026,B03763P,Sbr. Jln. Lapangan Bola II,-6.201669,106.76027,Jakarta Barat
2027,B01248P,Jln. Kelapa Hybrida 10,-6.144495,106.90988,Jakarta Utara
2028,B00641P,Gereja Sumber Kasih,-6.30282,106.78628,Jakarta Selatan
2029,B01324P,Jln. Lorong 19,-6.107881,106.89701,Jakarta Utara
2030,B04959P,Simpang Kramat Jaya Baru 4,-6.184193,106.85397,Jakarta Pusat
2031,B04007P,Sbr. Malaka 1 Gg. 2 Rorotan,-6.138348,106.95458,Jakarta Utara
2032,B04046P,Sbr. Masjid At Tin,-6.298697,106.88317,Jakarta Timur
2033,P00257,Timur St. Manggarai,-6.209763,106.8511,Jakarta Selatan
2034,P00180,Plaza St. Manggarai,-6.210225,106.85099,Jakarta Selatan
2035,B06795P,Sbr. Jln. Gorda,-6.289592,106.89572,Jakarta Timur
2036,B03158P,RS Moh Ridwan Meuraksa,-6.294684,106.88179,Jakarta Timur
2037,B02562P,Pancoran Soepomo,-6.241568,106.84441,Jakarta Selatan
2038,B01332P,Jln. Madrasah Daan Mogot,-6.155691,106.70774,Jakarta Barat
2039,B00194P,BTC 2,-6.258258,107.0206,
2040,B00311P,Dipo Tower,-6.203007,106.80074,Jakarta Pusat
2041,B05153P,Simpang Squadron,-6.267009,106.87725,Jakarta Timur
2042,B01304P,Jln. KRI Harimau,-6.253467,106.79112,Jakarta Selatan
2043,B05763P,TMII Pintu 3,-6.30539,106.890202,Jakarta Timur
2044,B01373P,Jln. Masjid Almuqorrobin Kalimalang,-6.239887,106.89057,Jakarta Timur
2045,B03484P,Sbr. Dirjen Anggaran,-6.227253,106.898692,Jakarta Timur
2046,B00833P,Jln. Abdulrahman Cibubur,-6.363666,106.88413,Jakarta Timur
2047,B05045P,Simpang Ps. Pagi,-6.139106,106.811233,Jakarta Barat
2048,B01917P,Kel. Grogol Utara,-6.208498,106.78924,Jakarta Selatan
2049,B00848P,Jln. Albarkah I Cilandak,-6.285505,106.79964,Jakarta Selatan
2050,B01564P,Jln. Satria,-6.190189,106.96755,Jakarta Timur
2051,B00964P,Jln. Bungur I Rambutan,-6.313156,106.88475,Jakarta Timur
2052,B04798P,Simpang Dharmawangsa VIII,-6.253614,106.80792,Jakarta Selatan
2053,B03739P,Sbr. Jln. Kampung Bali XXXIII,-6.187046,106.82189,Jakarta Pusat
2054,B05914P,Yayasan Alkahfi Jakbar,-6.198896,106.76889,Jakarta Barat
2055,B01262P,Jln. Kemang III,-6.260088,106.81548,Jakarta Selatan
2056,B05712P,Term. Kota Intan,-6.132323,106.81115,Jakarta Barat
2057,B06735P,Sbr. Barito Park,-6.245185,106.793862,Jakarta Selatan
2058,B00092P,Bacang Lubang Buaya,-6.288956,106.89696,Jakarta Timur
2059,B01089P,Jln. H Briti B,-6.186247,106.75508,Jakarta Barat
2060,B03898P,Sbr. Kec. Ciracas,-6.320058,106.88301,Jakarta Timur
2061,B03163P,RS Pelni,-6.193033,106.80542,Jakarta Barat
2062,B04738P,Simpang Bukit Duri Selatan 2,-6.218776,106.85297,Jakarta Selatan
2063,B05411P,SPBU Meruya Ilir,-6.19749,106.75352,Jakarta Barat
2064,B00010P,AEON Mall,-6.171923,106.95283,Jakarta Timur
2065,B05554P,Sunter Kelapa Gading 1,-6.142707,106.89049,Jakarta Utara
2066,B02774P,Pertigaan H. Sadjim 2,-6.305402,106.91097,Jakarta Timur
2067,B03402P,SDN Pegangsaan Dua 06,-6.17679,106.9111,Jakarta Utara
2068,B05642P,Taman Puring 2,-6.242596,106.78793,Jakarta Selatan
2069,B03939P,Sbr. Kel. Tj. Priok,-6.113061,106.88155,Jakarta Utara
2070,B01407P,Jln. Mujair Raya,-6.299485,106.83347,Jakarta Selatan
2071,B01893P,Kedubes Malaysia,-6.22384,106.83259,Jakarta Selatan
2072,B04259P,Sbr. Puskesmas Pegangsaan Dua,-6.181057,106.9142,Jakarta Utara
2073,B00778P,Hotel Melawai,-6.245857,106.79979,Jakarta Selatan
2074,B01702P,Jln. Warakas I Gg. 5B,-6.116724,106.87801,Jakarta Utara
2075,B01753P,Jembatan Merah 1,-6.221164,106.84618,Jakarta Selatan
2076,B04243P,Sbr. Puri Ardhya Garini,-6.256831,106.88392,Jakarta Timur
2077,B03801P,Sbr. Jln. Nanas Lap Bola,-6.200877,106.76047,Jakarta Barat
2078,B01311P,Jln. Kwitang Timur,-6.173788,106.85185,Jakarta Pusat
2079,B02519P,Musholla Al Mukhlisin 2,-6.127774,106.91799,Jakarta Utara
2080,B02870P,Plaza Pp Condet 2,-6.302391,106.85775,Jakarta Timur
2081,B02630P,Ps. Kemiri 2,-6.164851,106.74934,Jakarta Barat
2082,B00070P,ASMI 2,-6.172158,106.88894,Jakarta Timur
2083,B02371P,Masjid Nurul Jannah Marunda,-6.119283,106.95712,Jakarta Utara
2084,B00188P,BSD Plaza 1,-6.278263,106.66103,
2085,B00145P,Bintaro Gg. Masjid,-6.27026,106.75217,Jakarta Selatan
2086,B00592P,Gedong Panjang 2,-6.132546,106.80606,Jakarta Barat
2087,B05926P,Yayasan Nurul Ihsan Pulo Gebang,-6.215076,106.95527,Jakarta Timur
2088,B03097P,Rest Area TMII,-6.29467,106.8812,Jakarta Timur
2089,B02953P,Pos 9 Pelabuhan Jict,-6.107294,106.8957,Jakarta Utara
2090,B02746P,Perlintasan Kereta Api Kebayoran,-6.240914,106.78098,Jakarta Selatan
2091,B04110P,Sbr. Mushola Al Achyar Cipete,-6.262475,106.80417,Jakarta Selatan
2092,B02437P,MGK Kemayoran,-6.153437,106.84753,Jakarta Pusat
2093,B00378P,FX Sudirman,-6.225532,106.8037,Jakarta Pusat
2094,B03138P,RS Grand Family,-6.123468,106.73897,Jakarta Utara
2095,B01636P,Jln. Taman Alfa Indah,-6.218503,106.75404,Jakarta Barat
2096,B04004P,Sbr. Mahaka Square,-6.150389,106.90233,Jakarta Utara
2097,B03090P,Raya Penggilingan,-6.183068,106.93194,Jakarta Timur
2098,B04112P,Sbr. Mushola Al Hidayah Bukit Duri,-6.222635,106.85527,Jakarta Selatan
2099,B00082P,At Thahiriah 2,-6.210011,106.93809,Jakarta Timur
2100,B05266P,SMAN 38,-6.336201,106.83579,Jakarta Selatan
2101,B06462P,Jln. Casablanca IX,-6.160373,106.89385,Jakarta Utara
2102,B00576P,Gg. Usaha Ciracas,-6.319908,106.8726,Jakarta Timur
2103,B00247P,Cibubur Indah II,-6.35207,106.88704,Jakarta Timur
2104,B06684P,Sbr. Ps. Bambu Kuning,-6.131895,106.85525,Jakarta Utara
2105,B05264P,SMAN 24,-6.210598,106.79631,Jakarta Pusat
2106,B03313P,MH Thamrin 1,-6.188081,106.82317,Jakarta Pusat
2107,B02940P,Pool Express Tanah Kusir,-6.255345,106.76911,Jakarta Selatan
2108,B06570P,Jln. Pangeran Jayakarta,-6.142671,106.82952,Jakarta Pusat
2109,B01741P,Jembatan Cempaka Mas Utara,-6.16198,106.87432,Jakarta Pusat
2110,B00853P,Jln. Ampera VI Gunung Sahari,-6.135162,106.83211,Jakarta Utara
2111,B00458P,Gg. H. Anim Semanan,-6.168368,106.70594,Jakarta Barat
2112,B01969P,Kementerian Pariwisata,-6.1795,106.82255,Jakarta Pusat
2113,B05479P,St. LRT Velodrome 3,-6.19151,106.89108,Jakarta Timur
2114,B06682P,Jln. Bisma Raya 2,-6.132686,106.86793,Jakarta Utara
2115,B00349P,Flyover Bintaro,-6.25748,106.76478,Jakarta Selatan
2116,B02805P,Perumahan Buddha Tzu Chi 2,-6.107634,106.77184,Jakarta Utara
2117,B01264P,Jln. Kemang Selatan I,-6.264858,106.81618,Jakarta Selatan
2118,B06387P,Jln. Panjang,-6.230456,106.77193,Jakarta Selatan
2119,B00028P,Al Khairiyah School,-6.236593,106.9176,Jakarta Timur
2120,B01731P,Jatinegara RS Primier 1,-6.221992,106.86818,Jakarta Timur
2121,B02113P,Lapangan Blok O Pengadegan,-6.248374,106.85793,Jakarta Selatan
2122,B06169P,Jln. Danau Sunter Barat 1,-6.130709,106.85524,Jakarta Utara
2123,B04205P,Sbr. Pintu Ragunan Barat,-6.31055,106.816,Jakarta Selatan
2124,B00917P,Jln. BB Utara,-6.120279,106.79409,Jakarta Utara
2125,B01015P,Jln. Curug Raya Kalimalang,-6.248303,106.92306,Jakarta Timur
2126,B01698P,Jln. Warakas Gg 10,-6.12535,106.87833,Jakarta Utara
2127,B02467P,Mitra 10 Meruya Ilir,-6.196032,106.75605,Jakarta Barat
2128,B03710P,Sbr. Jln. H. Hanafi Cipinang,-6.22869,106.8933,Jakarta Timur
2129,B02474P,MOI Kelapa Gading,-6.15082,106.88904,Jakarta Utara
2130,B06240P,Jln. Kalibaru Barat IV,-6.108031,106.91856,Jakarta Utara
2131,P00063,Gambir 2,-6.178929,106.83106,Jakarta Pusat
2132,B06633P,Sbr. Kel. Ps. Minggu,-6.285514,106.84058,Jakarta Selatan
2133,B01038P,Jln. Deri Ayama 1,-6.272384,106.86685,Jakarta Timur
2134,B01514P,Jln. Pontian Halim,-6.249205,106.89336,Jakarta Timur
2135,B04743P,Simpang Bunga Flamboyan Melati,-6.269686,106.80352,Jakarta Selatan
2136,B01389P,Jln. Menteng Pulo II,-6.221456,106.84094,Jakarta Selatan
2137,B03267P,Rusun Cakung Barat Albo,-6.16751,106.93243,Jakarta Timur
2138,B00616P,Gerbang Tol Bambu Apus 2,-6.308108,106.89647,Jakarta Timur
2139,B03950P,Sbr. Klinik Kasih Medika,-6.187073,106.90081,Jakarta Timur
2140,B00954P,Jln. Bulungan 2,-6.239771,106.79658,Jakarta Selatan
2141,B06685P,Jln. Bahari Raya 2,-6.130551,106.85071,Jakarta Utara
2142,B02024P,Komplek Bukit Indah Ragunan,-6.310777,106.81057,Jakarta Selatan
2143,B00369P,Flyover Radin Inten 2,-6.215843,106.92408,Jakarta Timur
2144,B03736P,Sbr. Jln. Kaja Raya Ciracas,-6.328181,106.88213,Jakarta Timur
2145,B00065P,Arion Mall,-6.193631,106.89068,Jakarta Timur
2146,B02107P,Kwk Unkermil Timur II,-6.245641,106.91984,Jakarta Timur
2147,B03325P,SD Jatinegara Kaum,-6.19781,106.90496,Jakarta Timur
2148,B00004P,ACC Simatupang,-6.304475,106.84858,Jakarta Selatan
2149,B02802P,Perum Villa Kelapa Dua,-6.216674,106.76745,Jakarta Barat
2150,B00003P,Acacia Residence,-6.263358,106.75675,Jakarta Selatan
2151,B04939P,Simpang Kesemek 1,-6.113408,106.92089,Jakarta Utara
2152,B03963P,Sbr. Komplek Ddn Bintara Jaya,-6.242397,106.94263,Jakarta Timur
2153,B03648P,Sbr. Jln. Batu Tulis II,-6.280513,106.86283,Jakarta Timur
2154,B05473P,St. LRT Pegangsaan Dua,-6.156857,106.91386,Jakarta Utara
2155,B03374P,SDN Jelambar 08,-6.163394,106.78433,Jakarta Barat
2156,B01252P,Jln. Kelapa Nias IV,-6.152909,106.90938,Jakarta Utara
2157,B03185P,RSAU Dr Esnawan Antariksa 1,-6.256566,106.89152,Jakarta Timur
2158,B02144P,Lippo Mall Kramat Jati,-6.270835,106.86741,Jakarta Timur
2159,B04983P,Simpang Mandala Maphalindo,-6.249189,106.89108,Jakarta Timur
2160,B02747P,Permai Koja 1,-6.113894,106.89287,Jakarta Utara
2161,B02761P,Pertamina Kilang Minyak,-6.108789,106.90537,Jakarta Utara
2162,B03700P,Sbr. Jln. Gaharu II Cilandak,-6.280132,106.79951,Jakarta Selatan
2163,B04136P,Sbr. Ps. Cengkareng,-6.151851,106.72708,Jakarta Barat
2164,B05749P,TK Al Husna Petukangan Utara,-6.231921,106.74521,Jakarta Selatan
2165,B02916P,Poltek Bunda Kandung,-6.312052,106.83849,Jakarta Selatan
2166,B01825P,Kantor Pos Mampang,-6.240216,106.82259,Jakarta Selatan
2167,B04093P,Sbr. Midi Utama Green Ville,-6.173087,106.77736,Jakarta Barat
2168,B05186P,Simpang Tebet Barat Raya,-6.23012,106.85121,Jakarta Selatan
2169,B00323P,DPRD DKI Jakarta,-6.182886,106.82851,Jakarta Pusat
2170,B03052P,Puskesmas Kel. Gunung,-6.239678,106.79024,Jakarta Selatan
2171,B05135P,Simpang Sabar Raya Petukangan 2,-6.236966,106.7526,Jakarta Selatan
2172,B02211P,Mangga Dua 1,-6.136254,106.82647,Jakarta Pusat
2173,B05956P,Depo Kontainer Tj. Priok 2,-6.11153,106.87694,Jakarta Utara
2174,P00190,Ps. Palmerah,-6.207817,106.79695,Jakarta Pusat
2175,B05692P,Telaga Raya Sunter Jaya,-6.151214,106.86133,Jakarta Utara
2176,B01343P,Jln. Malaka HB Rorotan,-6.142495,106.95634,Jakarta Utara
2177,B00990P,Jln. Cibubur I,-6.346745,106.87343,Jakarta Timur
2178,B01411P,Jln. Musyawarah Panjang Arteri,-6.200859,106.76922,Jakarta Barat
2179,B05526P,STIE Trianandra,-6.226176,106.89875,Jakarta Timur
2180,B01253P,Jln. Kelapa Puyuh I,-6.17497,106.90231,Jakarta Utara
2181,B04411P,Sbr. SIT I-II PIK,-6.124122,106.74544,Jakarta Utara
2182,B04510P,Sbr. St. Taman Kota,-6.158617,106.75717,Jakarta Barat
2183,B02238P,Masjid Al Fida Komodor Halim,-6.262732,106.88514,Jakarta Timur
2184,B00664P,GOR Sumantri 2,-6.221038,106.83189,Jakarta Selatan
2185,B01721P,Jamsostek Gatot Subroto,-6.232925,106.82187,Jakarta Selatan
2186,B01833P,Karet Pedurenan 1,-6.221933,106.82093,Jakarta Selatan
2187,B05786P,TPU Kb. Pala 1,-6.265572,106.87986,Jakarta Timur
2188,B02100P,KUA Palmerah,-6.194208,106.79191,Jakarta Barat
2189,B00529P,Gg. Pelangi Damai Raya,-6.248529,106.75345,Jakarta Selatan
2190,B01557P,Jln. Sambu Halim,-6.247047,106.89053,Jakarta Timur
2191,B01404P,Jln. Mokmer 1,-6.149426,106.83966,Jakarta Pusat
2192,B00553P,Gg. Sapi,-6.304642,106.91132,Jakarta Timur
2193,B05860P,Villa Delima,-6.308803,106.78105,Jakarta Selatan
2194,B06639P,Buncit Indah 1,-6.274,106.83019,Jakarta Selatan
2195,P00186,Pondok Pinang,-6.28217,106.77204,Jakarta Selatan
2196,B01480P,Jln. Pertanian II,-6.302022,106.77751,Jakarta Selatan
2197,B05737P,The Mansion Bougenvile,-6.14795,106.85518,Jakarta Utara
2198,B06620P,Sbr. Jln. Mahoni Koja,-6.11853,106.91334,Jakarta Utara
2199,B04040P,Sbr. Masjid Ar Rohmah,-6.118964,106.89568,Jakarta Utara
2200,B00165P,Bongkaran Tanah Abang,-6.189421,106.81159,Jakarta Pusat
2201,B02654P,Ps. Palad,-6.186802,106.90277,Jakarta Timur
2202,B03956P,Sbr. Koko Semesta,-6.115511,106.92671,Jakarta Utara
2203,B01607P,Jln. Sungai Barito Sembar,-6.129487,106.91884,Jakarta Utara
2204,B05697P,Telkomsel Jln. Nangka,-6.304254,106.84593,Jakarta Selatan
2205,B00081P,At Thahiriah 1,-6.210032,106.93803,Jakarta Timur
2206,B02928P,Pondok Kelapa Raya Kalimalang,-6.24883,106.9354,Jakarta Timur
2207,B02638P,Ps. Kramat Jati 2,-6.269037,106.86664,Jakarta Timur
2208,B05392P,SMPN 80,-6.249971,106.88347,Jakarta Timur
2209,B02430P,Mess Perwira Cendrawasih,-6.252291,106.88403,Jakarta Timur
2210,B02272P,Masjid As Sudairi,-6.220626,106.8591,Jakarta Selatan
2211,B05853P,Veteran,-6.259892,106.76777,Jakarta Selatan
2212,B02599P,Ps. Cipulir,-6.237895,106.76523,Jakarta Selatan
2213,B06544P,Manggarai 1,-6.208717,106.84808,Jakarta Selatan
2214,B05521P,STIAMI 2,-6.377369,106.83281,
2215,B05088P,Simpang Pori Pisangan Lama III,-6.209374,106.87884,Jakarta Timur
2216,B06700P,Jln. Bahari Raya 1,-6.130456,106.85084,Jakarta Utara
2217,B06047P,Gold Coast,-6.102693,106.74065,Jakarta Utara
2218,B04428P,Sbr. SMAN 51,-6.276735,106.86069,Jakarta Timur
2219,B00564P,Gg. Suzuki,-6.184571,106.90797,Jakarta Timur
2220,B03682P,Sbr. Jln. Damai I Petukangan,-6.243883,106.75201,Jakarta Selatan
2221,B00166P,Boulevard Bukit Gading Raya,-6.15515,106.89579,Jakarta Utara
2222,B01114P,Jln. H. Khair,-6.30416,106.82083,Jakarta Selatan
2223,B05177P,Simpang Tj. Duren Timur 5,-6.180482,106.78375,Jakarta Barat
2224,B06352P,Jln. Jakarta Garden Boulevard,-6.170763,106.94975,Jakarta Timur
2225,B04805P,Simpang Gading Pori Raya,-6.209232,106.88153,Jakarta Timur
2226,B04778P,Simpang Cipinang Lontar Mulya Jaya,-6.217102,106.89005,Jakarta Timur
2227,B01333P,Jln. Madrasah Duri Kosambi,-6.179068,106.72159,Jakarta Barat
2228,B06721P,PTC Pulo Gadung 1,-6.182782,106.916384,Jakarta Timur
2229,B05200P,Simpang Tiga 1,-6.210708,106.93903,Jakarta Timur
2230,B06661P,Kasi Dikdas 2,-6.222079,106.92336,Jakarta Timur
2231,B04867P,Simpang Jln. Mulia Jaya,-6.217859,106.8877,Jakarta Timur
2232,B04695P,Simpang Ahmad Yani H. Ten,-6.188381,106.87591,Jakarta Timur
2233,B06545P,Sbr. RSIA Tambak,-6.206658,106.84894,Jakarta Pusat
2234,B04421P,Sbr. SMAN 19,-6.141574,106.80894,Jakarta Barat
2235,B04811P,Simpang Garden City 1,-6.171995,106.96297,Jakarta Timur
2236,B00182P,BPPSPAM,-6.244679,106.80918,Jakarta Selatan
2237,B05972P,Kel. Pademangan,-6.13253,106.84023,Jakarta Utara
2238,P00054,Duri Kepa,-6.185266,106.76842,Jakarta Barat
2239,B01443P,Jln. Palmerah Utara II,-6.202805,106.79801,Jakarta Barat
2240,B02425P,Sbr. Kanisius,-6.185519,106.83586,Jakarta Pusat
2241,B01970P,Kementerian Pertanian,-6.29705,106.82127,Jakarta Selatan
2242,B01629P,Jln. Swasembada Barat V,-6.124938,106.88497,Jakarta Utara
2243,B00507P,Gg. Makmur II,-6.293741,106.90056,Jakarta Timur
2244,B04489P,Sbr. SMPN 252,-6.239289,106.94229,Jakarta Timur
2245,B01282P,Jln. KH A Wahab I,-6.154911,106.72709,Jakarta Barat
2246,B03278P,Rusun Karang Anyar,-6.153256,106.82748,Jakarta Pusat
2247,B01857P,Kebagusan Raya,-6.296314,106.82703,Jakarta Selatan
2248,B05805P,TU Gas 1,-6.192455,106.90507,Jakarta Timur
2249,B04662P,Sekolah Tunas Cemerlang,-6.238978,106.90499,Jakarta Timur
2250,B02637P,Ps. Kramat Jati 1,-6.269058,106.86691,Jakarta Timur
2251,B00515P,Gg. Mawar,-6.267096,106.88251,Jakarta Timur
2252,B00351P,Flyover HBR Motik 1,-6.152627,106.84989,Jakarta Utara
2253,B04518P,Sbr. Swadaya Raya,-6.228578,106.91633,Jakarta Timur
2254,B06163P,Pure Dalam,-6.108391,106.92016,Jakarta Utara
2255,B02358P,Masjid Jami Saadatul Muslimin,-6.26587,106.88085,Jakarta Timur
2256,B05740P,Theresia,-6.191324,106.82931,Jakarta Pusat
2257,B04680P,Sentra Timur,-6.20556,106.94787,Jakarta Timur
2258,B02813P,Perumahan Purna Dharma,-6.216334,106.77313,Jakarta Barat
2259,B00774P,Hotel Borobudur 2,-6.159653,106.83912,Jakarta Pusat
2260,B05656P,Taman Suropati,-6.200037,106.83234,Jakarta Pusat
2261,B01439P,Jln. Palem,-6.218201,106.75716,Jakarta Barat
2262,B00191P,BSI 2,-6.237609,106.76252,Jakarta Selatan
2263,B04297P,Sbr. RS Zahirah,-6.335205,106.82312,Jakarta Selatan
2264,B04253P,Sbr. Puskesmas Kel. Semper Barat II,-6.136274,106.92173,Jakarta Utara
2265,B04644P,Sekolah Pami Jaya,-6.248519,106.92513,Jakarta Timur
2266,B01806P,Kampung Padaengan 1,-6.189361,106.93472,Jakarta Timur
2267,B05385P,SMPN 44,-6.207599,106.88178,Jakarta Timur
2268,B02993P,PTT,-6.109953,106.88381,Jakarta Utara
2269,P00110,Kedoya Assiddiqiyah,-6.174495,106.76585,Jakarta Barat
2270,B01890P,Kedawu Residence Ciracas,-6.338318,106.87967,Jakarta Timur
2271,B00093P,Badan Diklat Kejaksaan RI,-6.304295,106.82095,Jakarta Selatan
2272,B06149P,Sbr. Gg. H. Sayuti I,-6.212774,106.92351,Jakarta Timur
2273,B06910P,Perpustakaan Riset BPK,-6.206333,106.8027,Jakarta Pusat
2274,B06321P,RSCM 2,-6.197078,106.84803,Jakarta Pusat
2275,B01138P,Jln. H. Saibun Susukan,-6.31643,106.86732,Jakarta Timur
2276,B01903P,Kel. Batu Ampar,-6.283309,106.85943,Jakarta Timur
2277,B02771P,Pertigaan Dewi Sartika,-6.258864,106.864131,Jakarta Timur
2278,B05546P,Sumur Bor 3,-6.152746,106.71878,Jakarta Barat
2279,B00923P,Jln. Belanak II Rawamangun,-6.200972,106.89065,Jakarta Timur
2280,B05157P,Simpang St. Senen,-6.17651,106.84388,Jakarta Pusat
2281,B05741P,Timah Jln. Margasatwa,-6.313202,106.80228,Jakarta Selatan
2282,B04880P,Simpang Jatinegara Timur IV,-6.222277,106.86838,Jakarta Timur
2283,B04161P,Sbr. Ps. Mandiri Kelapa Gading,-6.160953,106.90872,Jakarta Utara
2284,B01961P,Kemayoran Landas Pacu Timur 2,-6.152025,106.85383,Jakarta Utara
2285,B00103P,Balai Nikah Kembangan Utara,-6.181467,106.73448,Jakarta Barat
2286,B03819P,Sbr. Jln. Pondok Labu 1A,-6.301876,106.79244,Jakarta Selatan
2287,B06415P,Sbr. Jln. Palem V,-6.22609,106.75473,Jakarta Selatan
2288,B04758P,Simpang Cempaka IV Raya 2,-6.1773,106.86047,Jakarta Pusat
2289,B00347P,Fatmawati 1,-6.292571,106.79743,Jakarta Selatan
2290,B00176P,BPHN,-6.259724,106.86834,Jakarta Timur
2291,B01363P,Jln. Manunggal XIII Raya Condet,-6.277929,106.85496,Jakarta Timur
2292,B04673P,Senayan,-6.215918,106.794,Jakarta Selatan
2293,B05389P,SMPN 78,-6.173538,106.85226,Jakarta Pusat
2294,B04655P,Sekolah Segar Amanah Klender,-6.223949,106.90863,Jakarta Timur
2295,B02001P,Klinik Andhika Rawa Buaya,-6.169275,106.73411,Jakarta Barat
2296,B04282P,Sbr. RS Haji Jakarta,-6.290475,106.88914,Jakarta Timur
2297,B03961P,Sbr. Komplek Bukit Indah Ragunan,-6.310874,106.81073,Jakarta Selatan
2298,B02499P,Museum Bank Indonesia,-6.137242,106.81332,Jakarta Barat
2299,B03901P,Sbr. Kec. Kelapa Gading,-6.16233,106.90768,Jakarta Utara
2300,B06557P,Kampus Frans Seda,-6.204283,106.87857,Jakarta Timur
2301,B01206P,Jln. Karet Pasar Baru Barat IV,-6.209179,106.81756,Jakarta Pusat
2302,B06031P,SMU Balai Rakyat,-6.285105,106.83694,Jakarta Selatan
2303,B06648P,Poltangan 1,-6.294464,106.84131,Jakarta Selatan
2304,B01189P,Jln. Kaliabang Dukuh,-6.183299,106.98515,
2305,B02890P,Plumpang Ps. Ular,-6.129105,106.89405,Jakarta Utara
2306,B00232P,Cawang Blue Bird,-6.248836,106.87801,Jakarta Timur
2307,B04424P,Sbr. SMAN 42,-6.255924,106.89172,Jakarta Timur
2308,B04567P,Sbr. TPU Petamburan,-6.19759,106.80394,Jakarta Barat
2309,B04365P,Sbr. SDN Pulo Gebang 20,-6.208103,106.95923,Jakarta Timur
2310,B00623P,Gerbang Tol Tj. Duren,-6.173231,106.79049,Jakarta Barat
2311,B01215P,Jln. Karya Sari Srengseng,-6.216531,106.76011,Jakarta Barat
2312,B02487P,MTsN 4 Jakarta,-6.34464,106.82613,Jakarta Selatan
2313,B04347P,Sbr. SDN Kap Pulo,-6.178155,106.71357,Jakarta Barat
2314,B05600P,Taman Jogging Kelapa Gading 1,-6.161115,106.90612,Jakarta Utara
2315,B02303P,Masjid Hifdzirrahim,-6.257359,106.75963,Jakarta Selatan
2316,B04588P,Sbr. Yamaha Music School Kemang,-6.262756,106.82364,Jakarta Selatan
2317,B00178P,BPJS Kesehatan Sultan Hasanudin,-6.242517,106.80229,Jakarta Selatan
2318,B04270P,Sbr. RPHU Rorotan,-6.134433,106.95507,Jakarta Utara
2319,B04910P,Simpang Kebantenan VIII,-6.109712,106.9303,Jakarta Utara
2320,B06522P,Jln. H. Zakaria,-6.326645,106.83391,Jakarta Selatan
2321,B06164P,Jln. B Lagoa Terusan 2,-6.108628,106.91505,Jakarta Utara
2322,B05542P,Sudin Pencatatan Sipil 2,-6.203555,106.89029,Jakarta Timur
2323,B00934P,Jln. Bidara Raya Jati Pulo,-6.180551,106.80285,Jakarta Barat
2324,B02171P,Mahaka Square,-6.149939,106.90213,Jakarta Utara
2325,B05011P,Simpang Meruya Ilir Selatan,-6.198844,106.74191,Jakarta Barat
2326,B01735P,Jelambar 1,-6.166461,106.78707,Jakarta Barat
2327,B00640P,Gereja Santo Bonaventura,-6.176577,106.88659,Jakarta Timur
